Timestamp;Google_Volume;Google_Price;GS_Volume;GS_Price;PuG_Volume;PuG_Price;NFLX_Volume;NFLX_Price;TSLA_Volume;TSLA_Price;;;;
24-06-2020 19:15;897600;1443,19;113800;199,28;906500;116,83;202000;458,26;568200;967,3;;;;
24-06-2020 19:10;910800;1444,04;150300;199,55;860600;116,97;230800;458,46;577200;968,97;;;;
24-06-2020 19:05;573300;1446,12;77900;199,77;591200;117,1;215200;458,71;549500;969,58;;;;
24-06-2020 19:00;743000;1443;111400;199,85;615900;117,1;375100;458,19;726900;968,67;;;;
24-06-2020 18:55;873100;1438,77;117800;199,31;694000;117,1;277900;457,48;526900;965,6;;;;
24-06-2020 18:50;636500;1440,36;91100;199,34;760200;117,12;198100;457,89;554300;965;;;;
24-06-2020 18:45;699700;1440,33;149300;199,44;819000;117,28;345900;458;511500;965,38;;;;
24-06-2020 18:40;932300;1439,33;136400;198,57;757700;117,11;270600;456,48;341800;963,65;;;;
24-06-2020 18:35;854900;1440,17;98800;198,43;818500;117,21;527300;455,95;387500;962,84;;;;
24-06-2020 18:30;857600;1443,76;187300;198,48;944400;117,31;452700;457,15;971900;965,16;;;;
24-06-2020 18:25;505300;1439,53;126500;199,07;503800;117,5;228600;456,93;1483300;965,63;;;;
24-06-2020 18:20;629800;1440,12;133400;199,11;420300;117,32;255100;457,58;545400;967,83;;;;
24-06-2020 18:15;684700;1434,7;178700;198,78;628500;117,11;311000;455,73;511800;961,16;;;;
24-06-2020 18:10;226300;1436,56;164000;198,5;636400;117,11;183100;456,12;407100;962,82;;;;
24-06-2020 18:05;545400;1441,06;135000;198,78;1281300;117,14;387400;457,03;676000;965,49;;;;
24-06-2020 18:00;965500;1438,88;167400;198,38;1231800;117,03;358800;456,7;653800;965,5;;;;
24-06-2020 17:55;1073000;1436,07;167300;197,91;1392600;117,05;549500;455,95;627900;960,4;;;;
24-06-2020 17:50;1074800;1435,47;223100;197,5;1580200;116,93;423300;455,15;781700;959,39;;;;
24-06-2020 17:45;804500;1436,48;214000;197,59;1228400;116,92;553700;454,56;819500;956,9;;;;
24-06-2020 17:40;937000;1441,71;182400;198,43;1162600;117,05;412400;456,34;514700;963,82;;;;
24-06-2020 17:35;621200;1443,73;239100;199;1359200;117,08;414700;457,45;590900;966,6;;;;
24-06-2020 17:30;1283200;1445,97;177500;199,53;1233600;117,08;727100;457,96;606900;971,56;;;;
24-06-2020 17:25;1336800;1439,87;101700;199,07;967400;116,96;362400;456,67;804800;969,74;;;;
24-06-2020 17:20;1106700;1440,9;147000;199,18;1250000;117;441800;456,87;786600;968,01;;;;
24-06-2020 17:15;678300;1443,88;199500;199,24;1073600;117,26;564100;457,55;673500;971,29;;;;
24-06-2020 17:10;462000;1448,57;162900;199,97;1157600;117,29;620800;459,51;572400;975;;;;
24-06-2020 17:05;794700;1452,66;223500;200,58;799300;117,38;609200;461,16;599600;979,83;;;;
24-06-2020 17:00;1026500;1451,49;168500;199,98;962700;117,54;423900;461,92;563700;979,36;;;;
24-06-2020 16:55;781700;1448,28;154300;199,67;1311800;117,49;531100;462,57;820600;976,6;;;;
24-06-2020 16:50;1021100;1451,35;323400;199,93;944500;117,49;366500;463,99;556300;979;;;;
24-06-2020 16:45;1265200;1452,66;196600;200,54;927800;117,4;315800;464,75;860100;980,97;;;;
24-06-2020 16:40;988400;1452,57;255500;199,84;1202300;117,48;447800;463,52;704900;977;;;;
24-06-2020 16:35;1208200;1454,22;266800;200,52;904600;117,68;312500;464,02;847300;978;;;;
24-06-2020 16:30;813800;1458;183100;201,04;901400;117,81;274700;465,5;800800;982,97;;;;
24-06-2020 16:25;609700;1459,02;222100;201,26;634200;117,91;252300;464,38;1046500;979,62;;;;
24-06-2020 16:20;1310600;1458,72;238300;200,18;678400;117,71;320700;463,7;884100;974,75;;;;
24-06-2020 16:15;1048900;1459;261900;200,67;668200;117,55;383900;464,1;976300;978;;;;
24-06-2020 16:10;1167000;1457,07;221100;200,54;772200;117,58;335400;463,27;2091300;969,99;;;;
24-06-2020 16:05;719500;1453,92;339400;200,35;843400;117,36;485700;461,71;1336200;959,06;;;;
24-06-2020 16:00;831200;1456,75;264000;200,95;809400;117,39;427100;463,28;921500;974,55;;;;
24-06-2020 15:55;815400;1462;295600;200,61;1533100;117,12;492200;464,5;1329900;978,75;;;;
24-06-2020 15:50;680200;1466,47;201200;200,04;534200;117,04;353800;466,08;443100;991,81;;;;
24-06-2020 15:45;579400;1472,01;167600;200,42;439700;117,16;261500;468,77;422100;995,85;;;;
24-06-2020 15:40;719000;1475,98;259400;200,56;498700;117,28;316600;470,8;597800;999,48;;;;
24-06-2020 15:35;538100;1470,38;240000;200,98;637100;117,01;712700;468,74;974000;996,96;;;;
23-06-2020 22:05;10500;1465,9;15400;205;9100;118,5;40900;466,21;22500;1001,69;;;;
23-06-2020 22:00;1786300;1464,21;925200;204,87;3385600;117,75;1074800;466,23;1443700;1001,65;;;;
23-06-2020 21:55;1378100;1465,68;483900;204,85;1765900;117,8;984400;467,39;941200;1002,18;;;;
23-06-2020 21:50;827000;1464,55;298200;204,91;1120400;117,89;291600;466,54;502700;1000,93;;;;
23-06-2020 21:45;772000;1465,42;321800;204,72;1869500;118,12;393600;467,22;605800;1000,46;;;;
23-06-2020 21:40;583700;1465,57;203500;204,86;1275400;118,08;300000;467,23;630800;999,57;;;;
23-06-2020 21:35;613700;1465,1;224400;204,64;1059100;118,04;407000;466,89;427400;999,72;;;;
23-06-2020 21:30;803700;1465,14;219400;204,6;1041300;118,09;440700;467,58;437200;1000;;;;
23-06-2020 21:25;717000;1468,47;246900;204,5;1241100;118,02;263100;468,95;302300;1000,57;;;;
23-06-2020 21:20;504700;1470,2;161900;204,55;949200;118,19;226900;469,74;374900;1001;;;;
23-06-2020 21:15;608900;1469,98;140400;204,4;873700;118,08;248500;469,99;464800;1001,97;;;;
23-06-2020 21:10;685600;1469,33;188800;204,21;720200;118,03;254100;469,38;436300;999,59;;;;
23-06-2020 21:05;774300;1469,57;176100;204,22;1048200;118,07;400100;469,42;625800;998,5;;;;
23-06-2020 21:00;642100;1470,88;140000;204,54;1081900;118,21;245000;470,4;477000;999,09;;;;
23-06-2020 20:55;653200;1472,39;185300;204,59;985900;118,13;242700;470,68;399800;999,13;;;;
23-06-2020 20:50;565600;1472,12;200400;204,39;998600;117,99;278200;471,8;326500;999,94;;;;
23-06-2020 20:45;241900;1473,11;98300;204,87;911800;118,23;188100;472,15;227300;1000,74;;;;
23-06-2020 20:40;336000;1472,74;118000;204,85;735500;118,38;205900;471,55;170700;1001,8;;;;
23-06-2020 20:35;260500;1472,69;91400;204,99;583400;118,45;154100;471,4;175600;1001,5;;;;
23-06-2020 20:30;216200;1471,54;87800;205,02;725300;118,48;124700;471,09;275700;1000,92;;;;
23-06-2020 20:25;212800;1471,24;88700;204,79;672000;118,54;170800;471,23;182800;1000,06;;;;
23-06-2020 20:20;170900;1470,88;76700;204,62;714400;118,43;208400;471,41;267500;1000,95;;;;
23-06-2020 20:15;220700;1470,04;121700;204,57;764100;118,41;141600;470,14;220800;1000,92;;;;
23-06-2020 20:10;242700;1470,13;139400;204,66;832800;118,41;195500;471,25;142300;1001,36;;;;
23-06-2020 20:05;258900;1470,97;180900;204,58;858500;118,41;181200;471,39;205400;1002,6;;;;
23-06-2020 20:00;288900;1473,93;80800;205,21;390100;118,51;123900;472,46;154000;1003,6;;;;
23-06-2020 19:55;659500;1474,41;251500;205,2;874600;118,56;329900;472,12;457000;1003,28;;;;
23-06-2020 19:50;321300;1474,1;88900;205;330300;118,69;173900;472,9;386400;1004;;;;
23-06-2020 19:45;453400;1472,62;129400;205,01;585300;118,54;383200;473,57;215200;1003,58;;;;
23-06-2020 19:40;157000;1473,71;97900;205,11;522100;118,59;166400;473,69;395400;1004,52;;;;
23-06-2020 19:35;321100;1471,92;99500;205,07;821800;118,69;191200;473,58;427800;1003,6;;;;
23-06-2020 19:30;149400;1472,67;81400;205,37;532400;118,63;128100;472,17;269900;1002,69;;;;
23-06-2020 19:25;260000;1472,62;132800;205,54;472800;118,66;251200;472,68;416700;1002,88;;;;
23-06-2020 19:20;408300;1471,68;126900;205,44;771000;118,62;161700;472,99;332300;1001,29;;;;
23-06-2020 19:15;173900;1470,93;143800;205,37;529000;118,53;160600;472,11;642400;1003,15;;;;
23-06-2020 19:10;562700;1470,26;154100;205,67;596700;118,6;133000;472,02;308100;1002,49;;;;
23-06-2020 19:05;131200;1469,25;91700;206;397200;118,54;2596700;471,95;270400;1002,26;;;;
23-06-2020 19:00;127000;1468,02;97400;205,89;496700;118,47;178300;471,48;272300;1002,8;;;;
23-06-2020 18:55;178500;1466,92;92400;205,72;638300;118,49;176900;471,06;444100;1001,82;;;;
23-06-2020 18:50;237800;1468,97;103500;205,83;696500;118,6;149800;471,74;587300;1002,85;;;;
23-06-2020 18:45;296300;1467,08;104800;205,82;773500;118,55;167800;471,4;452500;1002,25;;;;
23-06-2020 18:40;523600;1466,45;135600;206,02;1175300;118,61;248800;470,57;452800;1003,12;;;;
23-06-2020 18:35;325600;1467;114500;206,04;831000;118,56;171200;470,43;310700;1003,82;;;;
23-06-2020 18:30;272200;1467,52;169500;206,05;826400;118,49;180400;470,92;588400;1003,98;;;;
23-06-2020 18:25;355800;1467,18;143100;206,52;807700;118,59;221500;470,82;672700;1004,25;;;;
23-06-2020 18:20;310400;1465,85;124100;205,99;686500;118,58;232100;470,99;352000;1004;;;;
23-06-2020 18:15;394600;1466,05;137500;206,39;682100;118,61;297600;472,29;385200;1005,39;;;;
23-06-2020 18:10;324000;1463,98;246400;206,66;595300;118,66;198800;471,8;315500;1004,84;;;;
23-06-2020 18:05;572800;1463,94;222800;207,16;546300;118,73;203900;471,84;389500;1005,58;;;;
23-06-2020 18:00;241000;1464,42;100000;206,16;561600;118,81;171800;472,11;314700;1007,88;;;;
23-06-2020 17:55;399500;1463,44;119200;205,89;780400;118,75;351300;472,64;517000;1006,37;;;;
23-06-2020 17:50;279000;1463,06;103900;206,24;529200;118,9;264200;473,38;323900;1008;;;;
23-06-2020 17:45;295200;1461,71;192900;206,33;653700;118,9;253700;472,92;292600;1007,13;;;;
23-06-2020 17:40;289300;1462,23;78200;205,94;590900;118,94;252300;473,32;239300;1006,62;;;;
23-06-2020 17:35;235800;1462,38;126100;205,71;841000;119,04;483400;472,31;611500;1006,81;;;;
23-06-2020 17:30;295500;1463,16;136200;205,51;942400;119,03;303000;472,71;342200;1007,43;;;;
23-06-2020 17:25;223400;1463,29;131700;205,53;777400;118,94;362900;472,7;366600;1006,89;;;;
23-06-2020 17:20;376400;1461,6;144200;204,79;909200;118,79;342600;471,58;768300;1007,25;;;;
23-06-2020 17:15;317300;1459,58;137600;204,52;917000;118,8;280000;471,67;443600;1007,75;;;;
23-06-2020 17:10;185300;1461,35;105200;204,66;649600;118,75;447600;471,82;468300;1006;;;;
23-06-2020 17:05;728000;1461,64;184900;204,43;1156100;118,74;490000;471,3;1009400;1005,85;;;;
23-06-2020 17:00;395200;1460,56;137100;204,16;975300;118,59;228200;469,58;390500;1006,54;;;;
23-06-2020 16:55;335200;1459,94;150300;204,11;588700;118,63;167000;468,96;391200;1005,17;;;;
23-06-2020 16:50;748000;1456,69;218700;204,16;819800;118,62;419600;468,39;698200;1004,91;;;;
23-06-2020 16:45;1605500;1458,55;182700;204,7;1283100;118,8;1085700;469,17;856400;1005,7;;;;
23-06-2020 16:40;396900;1457,58;171100;205,11;980800;119,03;274600;469;818900;1008,29;;;;
23-06-2020 16:35;583300;1456,11;159100;205,2;920900;118,87;423200;468,45;535400;1006,29;;;;
23-06-2020 16:30;217600;1454,47;204300;205,43;702700;119,15;256400;468,88;1213200;1007,99;;;;
23-06-2020 16:25;437000;1453,57;722300;204,76;967000;118,94;342600;468,87;858800;1009,61;;;;
23-06-2020 16:20;367600;1452,08;474800;204,91;864400;118,88;318100;468,09;2612700;1011;;;;
23-06-2020 16:15;436400;1451,51;185500;205,37;1241700;118,88;361300;467,85;1320300;1009,29;;;;
23-06-2020 16:10;409500;1450,01;143000;205,82;751400;118,77;442300;466,93;981400;1004,51;;;;
23-06-2020 16:05;522100;1449,92;312100;206,06;617600;118,69;439600;468,71;1699800;1005,3;;;;
23-06-2020 16:00;282800;1450,47;362300;206,44;340400;119;381600;469,4;1232700;1004,67;;;;
23-06-2020 15:55;435100;1448,91;428200;206,29;756200;118,99;281800;468,74;511700;1001;;;;
23-06-2020 15:50;320100;1450,33;540100;206,83;378700;119,15;242600;468,87;343400;1001,28;;;;
23-06-2020 15:45;190500;1450,99;292000;207,27;589500;119,2;263000;468,22;638000;1001;;;;
23-06-2020 15:40;582500;1451,67;317300;207,32;531500;118,7;264200;468,52;646000;1000,68;;;;
23-06-2020 15:35;451100;1447,46;266700;207,09;417700;118,55;1410500;468,48;672000;1000,54;;;;
22-06-2020 22:05;20600;1451,05;8300;204,79;13300;118,17;51400;468,45;7900;994,5;;;;
22-06-2020 22:00;2313900;1450,92;808700;203,36;2334400;117,68;1211700;468,08;1232300;994,86;;;;
22-06-2020 21:55;519600;1449;369100;203,58;1473600;117,6;634900;467,45;577700;993,85;;;;
22-06-2020 21:50;826200;1446,08;447600;203,02;1445000;117,52;914500;467,72;568500;994,67;;;;
22-06-2020 21:45;457200;1448,77;259200;203,14;1485600;117,64;318100;466,76;384700;995,48;;;;
22-06-2020 21:40;628400;1446,93;225700;203,28;1305500;117,6;760200;466,62;449200;995,81;;;;
22-06-2020 21:35;413000;1446,73;272400;203,48;1159500;117,6;537400;466,49;535100;995,69;;;;
22-06-2020 21:30;366700;1446,07;139000;202,86;1216700;117,34;382600;465,99;587800;995,77;;;;
22-06-2020 21:25;613900;1444,72;233600;202,78;1230100;117,54;464700;466,42;595700;995,64;;;;
22-06-2020 21:20;602900;1445,56;367300;203,24;1691700;117,78;364900;466,6;509400;997,14;;;;
22-06-2020 21:15;563300;1446,83;189700;203,35;1554300;117,92;427400;466,21;488000;997,96;;;;
22-06-2020 21:10;284500;1448,88;117500;203,84;908900;118,09;215600;466,87;326100;999,5;;;;
22-06-2020 21:05;315000;1447,7;146800;204,01;818900;118,13;227600;465,98;276500;999,23;;;;
22-06-2020 21:00;217800;1448,22;152600;204,2;928800;118,16;288900;466,13;543100;998,45;;;;
22-06-2020 20:55;262300;1446,86;103900;203,99;694700;118,02;187300;466,32;281200;996;;;;
22-06-2020 20:50;415900;1447,52;108100;204,08;777600;117,96;457300;465,97;353600;996,95;;;;
22-06-2020 20:45;333100;1445,32;90600;203,97;631100;117,93;455000;465,89;243100;997,35;;;;
22-06-2020 20:40;600700;1446,68;153400;204,21;723300;117,92;285300;465,17;347100;996,65;;;;
22-06-2020 20:35;545800;1446,07;151100;203,59;1011000;117,91;206300;465,18;349600;996,58;;;;
22-06-2020 20:30;325100;1445,08;143600;203,74;760200;117,99;212300;464,17;387000;997;;;;
22-06-2020 20:25;357700;1445,02;125100;203,72;816800;118;180400;464,62;361900;997,36;;;;
22-06-2020 20:20;380900;1444,82;116200;203,45;678500;117,98;137100;464,28;216400;998,25;;;;
22-06-2020 20:15;318300;1443,25;110600;203,24;631400;117,92;257000;464,61;214100;997,54;;;;
22-06-2020 20:10;478600;1444,07;93400;203,59;790200;118,04;805700;464,94;459900;998,5;;;;
22-06-2020 20:05;400500;1443,06;170600;203,62;1203500;117,95;467100;464,07;399900;997,65;;;;
22-06-2020 20:00;198100;1446,14;69800;203,87;653800;118,21;128200;464,9;170200;999,17;;;;
22-06-2020 19:55;214500;1447,99;83900;203,7;612700;118,09;140900;465,13;476300;999,96;;;;
22-06-2020 19:50;217000;1447,75;90100;203,99;476500;118,1;850500;465,14;167100;1000;;;;
22-06-2020 19:45;346900;1447,19;109600;203,79;569500;118,06;166400;464,96;213900;999,5;;;;
22-06-2020 19:40;362100;1446,29;83000;203,56;618600;118,13;182500;464,13;217600;999,63;;;;
22-06-2020 19:35;274300;1446,95;209900;203,92;627400;118,23;143900;464,1;201500;999,15;;;;
22-06-2020 19:30;372200;1448,67;121900;204,03;661700;118,06;366000;464,33;234500;999,5;;;;
22-06-2020 19:25;588700;1448,28;75300;204,37;685200;118,18;149700;463,48;220600;999,4;;;;
22-06-2020 19:20;427100;1448,18;118500;204,27;590400;118,2;162700;462,65;867700;999,47;;;;
22-06-2020 19:15;693600;1446,75;143400;204,32;491200;118,13;158500;462,84;591400;997,15;;;;
22-06-2020 19:10;695900;1447,79;139400;204,33;613200;118,14;84800;462,43;241600;997,34;;;;
22-06-2020 19:05;684100;1446,97;134100;204,2;565400;118,26;205000;462,89;362700;997,63;;;;
22-06-2020 19:00;603100;1446,9;115400;203,95;523500;118,31;134000;463,5;169300;998,45;;;;
22-06-2020 18:55;649800;1446,73;93200;204,02;378200;118,48;121500;461,97;180800;997,5;;;;
22-06-2020 18:50;1115600;1447,71;315700;203,89;774300;118,55;265600;463,48;239600;997,2;;;;
22-06-2020 18:45;627300;1446,59;191100;203,63;588500;118,25;142500;463,05;264600;998,78;;;;
22-06-2020 18:40;396500;1446,98;85700;203,44;551000;118,17;104800;463,25;198600;998,69;;;;
22-06-2020 18:35;690000;1446,58;75100;203,43;632000;118,25;147400;462,95;253000;999;;;;
22-06-2020 18:30;599900;1445,18;152100;203,63;659700;118,37;130100;462,85;177100;998,54;;;;
22-06-2020 18:25;309700;1444,24;129700;203,69;617300;118,42;107400;463,29;195700;998,94;;;;
22-06-2020 18:20;274400;1444,48;254000;203,95;712700;118,51;377300;462,61;243000;999;;;;
22-06-2020 18:15;319600;1443,43;204800;203,88;881100;118,31;243500;462,74;336000;999,99;;;;
22-06-2020 18:10;295400;1442,18;236000;203,79;488100;118,28;179500;461,82;438400;999,15;;;;
22-06-2020 18:05;401600;1444,07;286600;203,49;946100;118,34;278100;461,54;368700;998,67;;;;
22-06-2020 18:00;266200;1440,58;119200;202,93;764600;118,11;189600;460,88;347000;996,27;;;;
22-06-2020 17:55;288900;1441,97;181600;202,75;888100;118,22;274600;460,98;434500;996,92;;;;
22-06-2020 17:50;288200;1441,91;148600;202,82;492200;118,26;192800;461,09;446400;997,25;;;;
22-06-2020 17:45;354700;1442,65;76700;202,99;467000;118,38;187200;460,2;371500;997,78;;;;
22-06-2020 17:40;155600;1441,83;83600;203,33;624400;118,4;197900;459,71;296200;997,76;;;;
22-06-2020 17:35;186400;1440,6;87800;203,22;431000;118,42;193200;460,16;353500;995,62;;;;
22-06-2020 17:30;126200;1441;146700;203,5;723500;118,36;308400;460,07;341900;995,8;;;;
22-06-2020 17:25;174000;1438;188500;203,23;791800;118,52;202600;459,69;414600;997,49;;;;
22-06-2020 17:20;343100;1440,24;220000;203,15;625500;118,3;213100;460,49;437600;995,51;;;;
22-06-2020 17:15;583200;1438;122000;202,75;698700;118,58;208400;459,62;628700;992,93;;;;
22-06-2020 17:10;1033800;1435,85;157600;202,54;615300;118,28;198900;458,56;397000;995,5;;;;
22-06-2020 17:05;422900;1435,52;152900;202,28;835900;118,32;378600;457,67;630700;995,57;;;;
22-06-2020 17:00;975100;1434,15;193800;202,24;1056300;118,17;210800;457,25;1095200;993,19;;;;
22-06-2020 16:55;827400;1435,23;99400;203,23;579900;118,09;246300;458,6;785400;997,25;;;;
22-06-2020 16:50;600500;1435,18;213500;203,49;677800;117,83;251400;459,28;400000;1000;;;;
22-06-2020 16:45;304500;1435,57;239700;203,97;758900;117,91;358600;459,01;362400;1000,3;;;;
22-06-2020 16:40;805900;1437,62;161300;203,83;953800;117,99;533100;459,29;446600;1001;;;;
22-06-2020 16:35;433100;1434,28;219700;203,81;1021100;118,06;251200;459,94;243300;1001,31;;;;
22-06-2020 16:30;555100;1432,52;190400;204,14;488200;118,57;334300;460,9;249000;1003,5;;;;
22-06-2020 16:25;433600;1432,9;345100;204;487900;118,82;284600;461,55;679400;1004,32;;;;
22-06-2020 16:20;435700;1431,27;176200;203,61;569700;118,82;301500;462,2;282500;1002,92;;;;
22-06-2020 16:15;617500;1432,38;146100;203,73;312000;119;478000;463,99;466100;1002,66;;;;
22-06-2020 16:10;377600;1430,72;128700;203,22;505200;119,01;2715100;464,82;341800;1004,6;;;;
22-06-2020 16:05;230500;1432,09;170100;203,05;299400;118,43;353900;463,43;427700;1006,39;;;;
22-06-2020 16:00;144800;1428,41;150200;202,43;518600;118,46;437300;463,45;721400;1006,5;;;;
22-06-2020 15:55;203700;1425,04;209400;202,87;831600;118,16;439400;462;814100;1000,84;;;;
22-06-2020 15:50;248600;1420,93;267800;201,94;711200;118,09;369800;462,79;563700;998,33;;;;
22-06-2020 15:45;232700;1423,86;210500;201,34;594400;117,88;545400;461,8;471800;999;;;;
22-06-2020 15:40;331400;1425,45;277100;200,54;571100;118,16;2351400;460,1;452900;995,99;;;;
22-06-2020 15:35;495900;1429,42;235100;200,46;529300;118,58;1672500;458,79;907400;1000,99;;;;
19-06-2020 22:05;26700;1428,05;15000;201,6;14900;119,34;63700;452,46;132800;999,5;;;;
19-06-2020 22:00;3554200;1424,34;1557700;201,74;5918500;118,88;2071200;453,75;2487500;1000,58;;;;
19-06-2020 21:55;2341100;1425,2;515800;202,62;2752200;119,33;736700;452,67;1183100;1000,2;;;;
19-06-2020 21:50;959400;1423,69;730100;202,11;1494800;119,6;732600;451,5;807100;1000,71;;;;
19-06-2020 21:45;737800;1427,24;671600;202,86;1346600;119,87;461600;451,91;486100;1000,92;;;;
19-06-2020 21:40;614300;1425,77;714500;202,64;1317300;119,68;415900;451,52;677200;1000,82;;;;
19-06-2020 21:35;566700;1428;363000;203,26;987700;119,88;503600;451,47;998500;1001,68;;;;
19-06-2020 21:30;592100;1428,11;475100;203,19;1099300;119,76;992800;451,76;537000;1000,41;;;;
19-06-2020 21:25;441500;1428,43;265000;203,68;876500;119,76;266900;451,48;660100;1000,61;;;;
19-06-2020 21:20;328800;1429,65;298600;203,89;1268000;119,79;291300;451,52;953700;1000,47;;;;
19-06-2020 21:15;489200;1428,02;349300;203,34;1216600;119,53;253300;450,97;352000;997,3;;;;
19-06-2020 21:10;283700;1426,84;181500;203,02;978300;119,24;167000;450,4;225100;997,96;;;;
19-06-2020 21:05;405000;1428,58;220900;203,14;961600;119,36;299000;450,27;359200;997,91;;;;
19-06-2020 21:00;435200;1428,99;140700;203,15;733500;119,39;312200;450,17;444900;998,31;;;;
19-06-2020 20:55;597500;1428,74;195100;202,7;1091300;119,45;323700;450,61;703500;998,75;;;;
19-06-2020 20:50;436800;1426,89;146600;202,4;1002200;119,34;2559000;449,35;577000;997,17;;;;
19-06-2020 20:45;749800;1428,36;279300;202;974700;119,34;265700;449,34;519800;995,66;;;;
